svg_z_enc_within_resid,prop_total_resid,prop_relations_resid,prop_objects_resid
-0.41021751024252784,0.004096283488928598,0.10162586625569575,-0.06480275574022243
-0.24511203324649156,0.08384747184314606,0.14116825325999072,0.13991176504747005
1.3171457790500338,-0.057798869756018556,-0.06327606495519117,-0.10390800846342046
-1.4506782302715635,-0.01757601687182997,0.02160565287192684,-0.0903755355712983
-0.4159149969656291,0.06486238931900234,-0.036753037385775456,0.24768763679780126
0.6768341808322706,-0.05864721048769356,-0.031346765879896044,-0.19187747062859212
2.0933609257404204,0.10903634368859683,0.003583105572717793,0.16030599416857993
-0.7379470093639195,-0.04588550135896091,-0.04168812667704169,-0.05278965218265241
1.4153604708870529,-0.0650605256191254,0.007032200504971831,-0.09644361504254512
-0.09084227536124995,0.07855223780636711,0.18019922980469516,0.05851349082319396
0.3725603165395317,-0.03602824018037021,0.09642680224445271,-0.0773917739707507
-1.128123763109594,-0.008677778007828374,-0.002654420275851832,-0.013593927746507584
0.24180618999007814,0.12657549943062357,0.033944392673165735,0.20274380247230483
-0.11457031674190038,-0.008279586127657668,0.17283815956657894,-0.12552319477237134
0.6104949421403841,-0.07791124838094715,0.09454817592873749,-0.1271779711710938
-0.4436803454629244,0.0007773656065402923,-0.12311909864295739,0.0496273382352328
1.2761767850191268,0.20690057306327958,-0.012666295623695145,0.3726587223324568
-1.1048419336836148,-0.10895976110702438,0.041478947285296275,-0.22047673554689107
,,,
-0.008052385112909788,0.14802051576939895,-0.07553964105885275,0.2560879373057371
-0.7711848677600339,-0.131136699358609,-0.14354559740454087,-0.06948839551907654
-0.8603043060459505,-0.10755685325551578,-0.32712414443054233,-0.08195412979927436
0.5110194706677863,-0.18147287336464946,-0.3379389128502435,-0.11686700242583503
0.6057029339736697,0.08790706466224307,0.2952009075206561,-0.16089062529136722
0.8672002779794992,-0.04204673518539814,-0.27200319406725143,0.12305136441445175
-0.2432787755614655,-0.01584432216141285,0.11488946024023855,-0.08663817668325957
0.5181293646070344,-0.10302336786937888,0.11501231330127487,-0.2144990031871587
-0.24171318120478313,-0.10578690768235177,0.18291922276688077,-0.21903726004386842
0.7683563642646898,0.11666868158178301,0.02715945173517209,0.23135207935116275
-1.233598746100616,-0.17737049623792733,-0.310875481054665,-0.04991660021858424
0.9498616352737687,0.15990739360845452,0.038943965229237265,0.24177612598746545
0.0644021479111909,0.26521545802881485,0.20112468074785583,0.18064974299561665
1.2382394973379616,0.2517652718792308,0.48011767251865944,0.04055362179871136
1.047375801463195,0.021888089791564036,-0.13206590013747543,-0.02992242794147626
