SubjectID,StimID,svg_z_all_enc,svg_z_inter_enc,svg_obs_all_enc,svg_obs_inter_enc,n_transitions_enc,low_n_enc,n_fixations_enc,aoi_prop_enc,mean_salience_enc,enc_accuracy_enc,enc_rt_ms_enc,dec_total_correct,q1_accuracy,q2_accuracy,lcs_enc_dec,lcs_len_enc_dec,tau_enc_dec,tau_p_enc_dec,n_shared_enc_dec,n_fixations_dec,aoi_prop_dec,mean_salience_dec,svg_z_all_dec,svg_z_inter_dec,svg_z_inter_enc_z,svg_z_all_enc_z,lcs_enc_dec_z,tau_enc_dec_z,n_fixations_enc_z,aoi_prop_enc_z,mean_salience_enc_z
Encode-Decode_Experiment-9-1,2371471,2.366152,0.378374,0.692308,0.153846,13,False,17,1.0,0.422829,1.0,7629.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,10,1.0,0.126362,,,-0.3208639384639836,1.3764889550278987,1.2993048444049207,0.6440088882650536,0.013496663285777451,0.8714846146564617,2.1587478872338237
Encode-Decode_Experiment-9-1,2385851,-0.901047,-0.807917,0.0,0.0,12,False,16,0.875,0.249748,1.0,4420.0,1.0,1.0,0.0,0.333333,2.0,1.0,1.0,2.0,17,0.8824,0.11911,0.53099,,-1.4201781427013216,-1.565687876112416,-1.2366205191670003,0.6440088882650536,-0.3869043475256008,-0.7989034384866316,0.4102020044722591
Encode-Decode_Experiment-9-1,2409918,1.702521,1.921554,0.7,0.6,10,False,20,1.0,0.133005,1.0,6346.0,1.0,0.0,1.0,0.333333,1.0,,,1.0,15,1.0,0.083155,-0.021238,0.015248,1.1091727841403145,0.7788762131574223,-1.2366205191670003,,1.2146996957199123,0.8714846146564617,-0.7691908346679891
Encode-Decode_Experiment-9-1,2379478,2.647006,1.917026,0.666667,0.416667,12,False,16,1.0,0.35044,1.0,4900.0,1.0,0.0,1.0,0.333333,1.0,,,1.0,8,0.625,0.297391,1.105631,,1.1049767692360568,1.629403494893111,-1.2366205191670003,,-0.3869043475256008,0.8714846146564617,1.4274400723539296
Encode-Decode_Experiment-9-1,2410309,1.341565,1.392348,0.333333,0.25,12,False,18,1.0,0.276349,1.0,3623.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,2.0,18,1.0,0.133499,0.203117,0.838925,0.6187672489321533,0.4538282499751724,-0.6026382273024843,0.6440088882650536,0.4138976740971557,0.8714846146564617,0.678937850852511
Encode-Decode_Experiment-9-1,2370664,1.627011,0.344509,0.545455,0.181818,11,False,19,1.0,0.146349,1.0,3854.0,2.0,1.0,1.0,1.0,1.0,,,1.0,13,0.5385,0.154339,,,-0.3522460154809191,0.7108779759764593,1.2993048444049207,,0.814298684908534,0.8714846146564617,-0.6343834539643283
Encode-Decode_Experiment-9-1,150472,0.267454,0.461133,0.363636,0.363636,11,False,15,1.0,0.087503,1.0,7812.0,2.0,1.0,1.0,0.333333,2.0,1.0,1.0,2.0,16,0.9375,0.151316,-1.08247,-0.721759,-0.244172684607655,-0.5134297891809837,-1.2366205191670003,0.6440088882650536,-0.7873053583369791,0.8714846146564617,-1.228873496297034
Encode-Decode_Experiment-9-1,2369373,-0.330341,-0.087094,0.266667,0.066667,15,False,19,1.0,0.255517,1.0,6835.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,2.0,13,1.0,0.201701,-0.344658,,-0.7522046331316034,-1.0517559207608247,-0.6026382273024843,0.6440088882650536,0.814298684908534,0.8714846146564617,0.46848316299140014
Encode-Decode_Experiment-9-1,2347400,1.373897,1.471526,0.5,0.5,12,False,21,0.9048,0.187196,0.0,15825.0,2.0,1.0,1.0,0.333333,2.0,0.0,1.0,4.0,12,1.0,0.110346,-0.942034,-0.612701,0.6921400554889795,0.4829438506179336,-1.2366205191670003,-0.7887300672425352,1.6151007065312906,-0.40068292661731747,-0.22172779751930194
Encode-Decode_Experiment-9-1,2383555,0.290522,0.249427,0.25,0.25,12,False,16,0.8125,0.117487,1.0,6496.0,2.0,1.0,1.0,0.5,2.0,-0.333333,1.0,3.0,12,1.0,0.212096,0.716127,-0.030582,-0.4403567683799081,-0.49265660238068626,-0.6026382273024843,-1.2663092414987462,-0.3869043475256008,-1.634097465058178,-0.9259609885768177
Encode-Decode_Experiment-9-1,2356125,0.92898,-1.057261,0.230769,0.0,13,False,19,0.8421,0.202336,1.0,7555.0,2.0,1.0,1.0,0.5,1.0,,,1.0,15,1.0,0.068007,,,-1.6512406736834795,0.08228735887058214,-0.6026382273024843,,0.814298684908534,-1.2385495740738943,-0.06877637786601787
Encode-Decode_Experiment-9-1,2387122,2.817644,0.878711,0.636364,0.181818,11,False,15,0.8667,0.128814,1.0,3748.0,2.0,1.0,1.0,0.5,2.0,-0.333333,1.0,3.0,16,0.875,0.161063,0.031662,,0.14278922168432492,1.7830663633355048,-0.6026382273024843,-1.2663092414987462,-0.7873053583369791,-0.9098172052153326,-0.8115302930409689
Encode-Decode_Experiment-9-1,2412687,1.497475,1.616396,0.4,0.2,10,False,19,0.8947,0.178907,1.0,11798.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,2.0,15,1.0,0.022659,1.195935,,0.8263884387000662,0.5942282653225959,-0.6026382273024843,0.6440088882650536,0.814298684908534,-0.5356502813112793,-0.3054671844087386
Encode-Decode_Experiment-9-1,2385550,1.40402,1.632764,0.384615,0.307692,13,False,18,0.9444,0.187254,0.0,5341.0,2.0,1.0,1.0,0.333333,1.0,,,1.0,12,1.0,0.567382,-0.980305,-0.940507,0.8415563653681071,0.5100702034003751,-1.2366205191670003,,0.4138976740971557,0.12849600861841404,-0.2211418541679221
Encode-Decode_Experiment-9-1,2348899,3.556905,2.842247,0.909091,0.727273,11,False,20,1.0,0.186649,1.0,6927.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,9,1.0,0.201179,,,1.9623621724454499,2.4487854047424165,1.2993048444049207,0.6440088882650536,1.2146996957199123,0.8714846146564617,-0.2272538494711081
Encode-Decode_Experiment-9-1,2397102,0.540846,0.557062,0.333333,0.222222,9,False,15,0.9333,0.105601,1.0,5449.0,1.0,1.0,0.0,0.5,1.0,,,1.0,20,1.0,0.075892,,,-0.15527703227759135,-0.2672349267868923,-0.6026382273024843,,-0.7873053583369791,-0.01983445050069262,-1.0460389657233788
Encode-Decode_Experiment-9-1,2350974,1.643893,1.740105,0.7,0.6,10,False,15,1.0,0.319518,1.0,7005.0,2.0,1.0,1.0,0.666667,2.0,1.0,1.0,2.0,14,1.0,0.094919,-0.509676,-0.43944,0.9410273096786009,0.7260805483521582,0.03134406456203187,0.6440088882650536,-0.7873053583369791,0.8714846146564617,1.1150514462958814
